cowcode,ccode,year,legis,date_low,date_upp,pty_acrn,pty_name,pty_code,fac_name,fac_code,s_low,ts_low,s_upp,ts_upp,presp,cl_other,cl_altman,cl_deheza,cl_dpi,founded,source
91,HND,1971,1,1971-03-28T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,,91189101000,32,64,,,0,,,,,1891,Nohlen (1993: 393-411)
91,HND,1971,1,1971-03-28T00:00:00Z,,PNH,Partido Nacional de Honduras,91191601,,91191601000,32,64,,,1,1,,,,1916,Nohlen (1993: 393-411)
91,HND,1972,2,,,,,,,,,,,,,,,,,,
91,HND,1973,0,,,,,,,,,,,,,,,,,,
91,HND,1974,0,,,,,,,,,,,,,,,,,,
91,HND,1975,0,,,,,,,,,,,,,,,,,,
91,HND,1976,0,,,,,,,,,,,,,,,,,,
91,HND,1977,0,,,,,,,,,,,,,,,,,,
91,HND,1978,0,,,,,,,,,,,,,,,,,,
91,HND,1979,0,,,,,,,,,,,,,,,,,,
91,HND,1980,3,1980-04-20T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,,91189101000,35,71,,,1,1,,,,1891,Nohlen (1993: 393-411)
91,HND,1980,3,1980-04-20T00:00:00Z,,PNH,Partido Nacional de Honduras,91191601,,91191601000,33,71,,,0,,,,,1916,Nohlen (1993: 393-411)
91,HND,1980,3,1980-04-20T00:00:00Z,,PINU,Partido de Innovación y Unidad-Social Demócrata ,91197001,,91197001000,3,71,,,0,,,,,1970,Nohlen (1993: 393-411)
91,HND,1981,3,1980-04-20T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,,91189101000,35,71,,,1,1,,,,1891,Nohlen (1993: 393-411)
91,HND,1981,3,1980-04-20T00:00:00Z,,PNH,Partido Nacional de Honduras,91191601,,91191601000,33,71,,,0,,,,,1916,Nohlen (1993: 393-411)
91,HND,1981,3,1980-04-20T00:00:00Z,,PINU,Partido de Innovación y Unidad-Social Demócrata ,91197001,,91197001000,3,71,,,0,,,,,1970,Nohlen (1993: 393-411)
91,HND,1982,1,1981-11-29T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,,91189101000,44,82,,,1,1,,,1,1891,Nohlen (1993: 393-411)
91,HND,1982,1,1981-11-29T00:00:00Z,,PNH,Partido Nacional de Honduras,91191601,,91191601000,34,82,,,0,,,,0,1916,Nohlen (1993: 393-411)
91,HND,1982,1,1981-11-29T00:00:00Z,,PINU,Partido de Innovación y Unidad-Social Demócrata ,91197001,,91197001000,3,82,,,0,,,,0,1970,Nohlen (1993: 393-411)
91,HND,1982,1,1981-11-29T00:00:00Z,,PDCH,Partido Demócrata Cristiano de Honduras ,91198001,,91198001000,1,82,,,0,,,,0,1980,Nohlen (1993: 393-411)
91,HND,1983,1,1981-11-29T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,,91189101000,44,82,,,1,1,,,1,1891,Nohlen (1993: 393-411)
91,HND,1983,1,1981-11-29T00:00:00Z,,PNH,Partido Nacional de Honduras,91191601,,91191601000,34,82,,,0,,,,0,1916,Nohlen (1993: 393-411)
91,HND,1983,1,1981-11-29T00:00:00Z,,PINU,Partido de Innovación y Unidad-Social Demócrata ,91197001,,91197001000,3,82,,,0,,,,0,1970,Nohlen (1993: 393-411)
91,HND,1983,1,1981-11-29T00:00:00Z,,PDCH,Partido Demócrata Cristiano de Honduras ,91198001,,91198001000,1,82,,,0,,,,0,1980,Nohlen (1993: 393-411)
91,HND,1984,1,1981-11-29T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,,91189101000,44,82,,,1,1,,,1,1891,Nohlen (1993: 393-411)
91,HND,1984,1,1981-11-29T00:00:00Z,,PNH,Partido Nacional de Honduras,91191601,,91191601000,34,82,,,0,,,,0,1916,Nohlen (1993: 393-411)
91,HND,1984,1,1981-11-29T00:00:00Z,,PINU,Partido de Innovación y Unidad-Social Demócrata ,91197001,,91197001000,3,82,,,0,,,,0,1970,Nohlen (1993: 393-411)
91,HND,1984,1,1981-11-29T00:00:00Z,,PDCH,Partido Demócrata Cristiano de Honduras ,91198001,,91198001000,1,82,,,0,,,,0,1980,Nohlen (1993: 393-411)
91,HND,1985,1,1981-11-29T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,,91189101000,44,82,,,1,1,,,1,1891,Nohlen (1993: 393-411)
91,HND,1985,1,1981-11-29T00:00:00Z,,PNH,Partido Nacional de Honduras,91191601,,91191601000,34,82,,,0,,,,0,1916,Nohlen (1993: 393-411)
91,HND,1985,1,1981-11-29T00:00:00Z,,PINU,Partido de Innovación y Unidad-Social Demócrata ,91197001,,91197001000,3,82,,,0,,,,0,1970,Nohlen (1993: 393-411)
91,HND,1985,1,1981-11-29T00:00:00Z,,PDCH,Partido Demócrata Cristiano de Honduras ,91198001,,91198001000,1,82,,,0,,,,0,1980,Nohlen (1993: 393-411)
91,HND,1986,1,1985-11-24T00:00:00Z,,PNH,Partido Nacional de Honduras,91191601,,91191601000,63,134,,,0,0,,,0,1916,Nohlen (1993: 393-411)
91,HND,1986,1,1985-11-24T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,Mov. Liberal Azonista,91189101001,46,134,,,1,1,,,1,1891,Nohlen (1993: 393-411)
91,HND,1986,1,1985-11-24T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,Mov. Rodista,91189101002,18,134,,,0,1,,,1,1891,Nohlen (1993: 393-411)
91,HND,1986,1,1985-11-24T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,Mov. Liberal Rodista,91189101003,3,134,,,0,1,,,1,1891,Nohlen (1993: 393-411)
91,HND,1986,1,1985-11-24T00:00:00Z,,PINU,Partido de Innovación y Unidad-Social Demócrata ,91197001,,91197001000,2,134,,,0,0,,,0,1970,Nohlen (1993: 393-411)
91,HND,1986,1,1985-11-24T00:00:00Z,,PDCH,Partido Demócrata Cristiano de Honduras ,91198001,,91198001000,2,134,,,0,0,,,0,1980,Nohlen (1993: 393-411)
91,HND,1987,1,1985-11-24T00:00:00Z,,PNH,Partido Nacional de Honduras,91191601,,91191601000,63,134,,,0,0,,,0,1916,Nohlen (1993: 393-411)
91,HND,1987,1,1985-11-24T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,Mov. Liberal Azonista,91189101001,46,134,,,1,1,,,1,1891,Nohlen (1993: 393-411)
91,HND,1987,1,1985-11-24T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,Mov. Rodista,91189101002,18,134,,,0,1,,,1,1891,Nohlen (1993: 393-411)
91,HND,1987,1,1985-11-24T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,Mov. Liberal Rodista,91189101003,3,134,,,0,1,,,1,1891,Nohlen (1993: 393-411)
91,HND,1987,1,1985-11-24T00:00:00Z,,PINU,Partido de Innovación y Unidad-Social Demócrata ,91197001,,91197001000,2,134,,,0,0,,,0,1970,Nohlen (1993: 393-411)
91,HND,1987,1,1985-11-24T00:00:00Z,,PDCH,Partido Demócrata Cristiano de Honduras ,91198001,,91198001000,2,134,,,0,0,,,0,1980,Nohlen (1993: 393-411)
91,HND,1988,1,1985-11-24T00:00:00Z,,PNH,Partido Nacional de Honduras,91191601,,91191601000,63,134,,,0,0,,,0,1916,Nohlen (1993: 393-411)
91,HND,1988,1,1985-11-24T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,Mov. Liberal Azonista,91189101001,46,134,,,1,1,,,1,1891,Nohlen (1993: 393-411)
91,HND,1988,1,1985-11-24T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,Mov. Rodista,91189101002,18,134,,,0,1,,,1,1891,Nohlen (1993: 393-411)
91,HND,1988,1,1985-11-24T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,Mov. Liberal Rodista,91189101003,3,134,,,0,1,,,1,1891,Nohlen (1993: 393-411)
91,HND,1988,1,1985-11-24T00:00:00Z,,PINU,Partido de Innovación y Unidad-Social Demócrata ,91197001,,91197001000,2,134,,,0,0,,,0,1970,Nohlen (1993: 393-411)
91,HND,1988,1,1985-11-24T00:00:00Z,,PDCH,Partido Demócrata Cristiano de Honduras ,91198001,,91198001000,2,134,,,0,0,,,0,1980,Nohlen (1993: 393-411)
91,HND,1989,1,1985-11-24T00:00:00Z,,PNH,Partido Nacional de Honduras,91191601,,91191601000,63,134,,,0,0,,,0,1916,Nohlen (1993: 393-411)
91,HND,1989,1,1985-11-24T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,Mov. Liberal Azonista,91189101001,46,134,,,1,1,,,1,1891,Nohlen (1993: 393-411)
91,HND,1989,1,1985-11-24T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,Mov. Rodista,91189101002,18,134,,,0,1,,,1,1891,Nohlen (1993: 393-411)
91,HND,1989,1,1985-11-24T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,Mov. Liberal Rodista,91189101003,3,134,,,0,1,,,1,1891,Nohlen (1993: 393-411)
91,HND,1989,1,1985-11-24T00:00:00Z,,PINU,Partido de Innovación y Unidad-Social Demócrata ,91197001,,91197001000,2,134,,,0,0,,,0,1970,Nohlen (1993: 393-411)
91,HND,1989,1,1985-11-24T00:00:00Z,,PDCH,Partido Demócrata Cristiano de Honduras ,91198001,,91198001000,2,134,,,0,0,,,0,1980,Nohlen (1993: 393-411)
91,HND,1990,1,1989-11-26T00:00:00Z,,,Partido Nacional de Honduras,91191601,,91191601000,71,128,,,1,1,,,1,1916,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1990,1,1989-11-26T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,,91189101000,56,128,,,0,,,,0,1891,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1990,1,1989-11-26T00:00:00Z,,PDCH,Partido Demócrata Cristiano de Honduras ,91198001,,91198001000,1,128,,,0,,,,0,1980,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1991,1,1989-11-26T00:00:00Z,,,Partido Nacional de Honduras,91191601,,91191601000,71,128,,,1,,,,1,1916,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1991,1,1989-11-26T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,,91189101000,56,128,,,0,,,,0,1891,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1991,1,1989-11-26T00:00:00Z,,PDCH,Partido Demócrata Cristiano de Honduras ,91198001,,91198001000,1,128,,,0,,,,0,1980,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1992,1,1989-11-26T00:00:00Z,,,Partido Nacional de Honduras,91191601,,91191601000,71,128,,,1,,,,1,1916,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1992,1,1989-11-26T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,,91189101000,56,128,,,0,,,,0,1891,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1992,1,1989-11-26T00:00:00Z,,PDCH,Partido Demócrata Cristiano de Honduras ,91198001,,91198001000,1,128,,,0,,,,0,1980,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1993,1,1989-11-26T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,,91189101000,71,128,,,0,,,,0,1891,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1993,1,1989-11-26T00:00:00Z,,,Partido Nacional de Honduras,91191601,,91191601000,55,128,,,1,,,,1,1916,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1993,1,1989-11-26T00:00:00Z,,PINU,Partido de Innovación y Unidad-Social Demócrata ,91197001,,91197001000,2,128,,,0,,,,0,1970,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1994,1,1993-11-28T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,,91189101000,71,128,,,1,,,,1,1891,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1994,1,1993-11-28T00:00:00Z,,,Partido Nacional de Honduras,91191601,,91191601000,55,128,,,0,,,,0,1916,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1994,1,1993-11-28T00:00:00Z,,PINU,Partido de Innovación y Unidad-Social Demócrata ,91197001,,91197001000,2,128,,,0,,,,0,1970,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1995,1,1993-11-28T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,,91189101000,71,128,,,1,,,,1,1891,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1995,1,1993-11-28T00:00:00Z,,,Partido Nacional de Honduras,91191601,,91191601000,55,128,,,0,,,,0,1916,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1995,1,1993-11-28T00:00:00Z,,PINU,Partido de Innovación y Unidad-Social Demócrata ,91197001,,91197001000,2,128,,,0,,,,0,1970,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1996,1,1993-11-28T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,,91189101000,71,128,,,1,,,,1,1891,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1996,1,1993-11-28T00:00:00Z,,,Partido Nacional de Honduras,91191601,,91191601000,55,128,,,0,,,,0,1916,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1996,1,1993-11-28T00:00:00Z,,PINU,Partido de Innovación y Unidad-Social Demócrata ,91197001,,91197001000,2,128,,,0,,,,0,1970,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1997,1,1993-11-28T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,,91189101000,67,128,,,1,,,,1,1891,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1997,1,1993-11-28T00:00:00Z,,,Partido Nacional de Honduras,91191601,,91191601000,55,128,,,0,,,,0,1916,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1997,1,1993-11-28T00:00:00Z,,PINU,Partido de Innovación y Unidad-Social Demócrata ,91197001,,91197001000,3,128,,,0,,,,0,1970,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1997,1,1993-11-28T00:00:00Z,,PDCH,Partido Demócrata Cristiano de Honduras ,91198001,,91198001000,2,128,,,0,,,,0,1980,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1997,1,1993-11-28T00:00:00Z,,PUD,Partido de Unificación Democrática ,91199301,,91199301000,1,128,,,0,,,,0,1993,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1998,1,1997-11-30T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,,91189101000,67,128,,,1,,,,1,1891,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1998,1,1997-11-30T00:00:00Z,,,Partido Nacional de Honduras,91191601,,91191601000,55,128,,,0,,,,0,1916,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1998,1,1997-11-30T00:00:00Z,,PINU,Partido de Innovación y Unidad-Social Demócrata ,91197001,,91197001000,3,128,,,0,,,,0,1970,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1998,1,1997-11-30T00:00:00Z,,PDCH,Partido Demócrata Cristiano de Honduras ,91198001,,91198001000,2,128,,,0,,,,0,1980,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1998,1,1997-11-30T00:00:00Z,,PUD,Partido de Unificación Democrática ,91199301,,91199301000,1,128,,,0,,,,0,1993,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1999,1,1997-11-30T00:00:00Z,,PLH,Partido Liberal de Honduras,91189101,,91189101000,67,128,,,1,,,,1,1891,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1999,1,1997-11-30T00:00:00Z,,,Partido Nacional de Honduras,91191601,,91191601000,55,128,,,0,,,,0,1916,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1999,1,1997-11-30T00:00:00Z,,PINU,Partido de Innovación y Unidad-Social Demócrata ,91197001,,91197001000,3,128,,,0,,,,0,1970,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1999,1,1997-11-30T00:00:00Z,,PDCH,Partido Demócrata Cristiano de Honduras ,91198001,,91198001000,2,128,,,0,,,,0,1980,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
91,HND,1999,1,1997-11-30T00:00:00Z,,PUD,Partido de Unificación Democrática ,91199301,,91199301000,1,128,,,0,,,,0,1993,"(IDB) Tribunal Nacional de Elecciones; Ramón Izaguirre, “Análisis del caso de Honduras,” in Unidad para la Promoción de la Democracia/OEA) Sistema de elecciones parlamentarias y su relación con la governabilidad democrática en América Central y República Dominicana. San José, Costa Rica: Instituto Interamericano de Derechos Humanos, 2000; La Tribuna: December 20, 1997, December 27, 1997, December 31, 1997, January 2, 1998."
